RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
89668,72632,Eureka Springs,AR,,Carroll County,10241,75200,75500,75800,76100,76300,76600,76800,77000,77300,77700,78100,78500,78900,79400,79900,80400,80900,81400,81900,82400,83000,83600,84300,85000,85700,86400,87000,87600,88200,88600,89000,89300,89700,90200,90700,91100,91400,91800,92100,92300,92400,92500,92500,92400,92400,92500,92700,92700,92800,92800,92800,92800,92800,92600,92500,92400,92300,92300,92400,92500,92600,92800,93000,93100,93300,93300,93300,93300,93400,93700,94000,94400,94800,95200,95500,95800,96000,96200,96200,96400,96600,96600,96500,96500,96500,96600,96900,97400,98400,99800,101500,103400,105400,107300,109200,110800,112100,113300,114200,114800,115300,115900,116800,117900,119000,120000,120900,121900,123100,124500,126200,128100,130200,132300,134300,135900,137400,138600,139600,140900,142300,143700,144800,145700,146400,147000,147500,147900,148000,147900,147700,147500,147400,147100,146700,146300,146100,145800,145300,144600,144100,143900,143800,144000,144400,144600,144500,144500,144700,145000,145200,145400,145900,146400,146800,147300,147900,148100,148000,148300,148900,149400,149600,149800,149500,149300,149900,148800,146100,144800,145400,145600,145300,144600,143600,142600,141500,140400,139200,138300,138000,137600,137100,136300,135300,135200,136400,138100,140300,142800,144300,145800,148100,150700,152500,153500,153500,152700,151300,149500,147800,146800,146500,146500,146300,145400,144600,143800,143400,143100,143200,143800,144400,143900,143300,143900,144900,145600,146400,147500,148600,149700,150600,150800,150700,150700,150800,150700,150700,150200,149900,150000,150600,151300,151900,152100,152300,152500,153400,154500,155300,156000,156900,157500,158100,158600,159000,159400,159800,160200,160800,161500,162000,162500,162500,162600,163000,163600,163900,164000,164300,165100,165600,165700,165800,165700,165200,165100,166000,167200,167900,169400,171400
89721,72727,Elkins,AR,Fayetteville-Springdale-Rogers,Washington County,10274,59800,59900,59900,59900,59900,59800,59800,59700,59600,59500,59800,60300,60900,61300,61600,61800,62000,62200,62400,62600,62600,62700,63100,63800,64500,65000,65300,65500,65600,65600,65600,65500,65300,65100,65200,65700,66200,66300,66300,66300,66200,66100,66200,66200,66100,66200,66700,67800,68800,69700,70400,71000,71500,72000,72600,73000,73200,73300,74000,75300,76500,77300,77800,78100,78200,78400,78700,78900,78800,78900,79800,81500,83400,84900,86200,87300,88500,89800,90800,93000,97800,102900,102100,96000,90000,87200,86300,86800,87800,89100,90400,91400,92000,92500,93800,96100,98300,99900,101000,101700,102300,102900,103500,104000,103900,103600,104000,105200,106900,108400,109900,111100,112100,112900,113600,114200,114400,114500,115300,116900,118600,119800,120800,121700,122500,123200,123800,124100,124200,124200,124600,125400,126200,126300,125600,124300,122800,121600,120700,119900,119200,118800,118600,118400,118200,117900,117100,115900,114500,113400,112500,111600,110600,109700,109000,108500,108000,107200,106400,105800,106000,106600,107400,108000,107900,107200,107400,107500,106600,106600,108200,109400,109800,109600,109100,108500,107700,106800,104900,102500,100500,99100,97800,98000,98600,98500,97400,96500,96000,96100,96500,97100,97700,97000,95900,95900,96500,96900,97100,97500,99000,100600,101500,102200,103100,104200,104600,103100,100000,97200,95600,94600,93800,93000,92700,92800,93400,94800,96100,96500,96800,97800,99100,100400,101200,101900,102200,101900,101600,101000,100500,101000,102700,104300,105600,106700,107200,107500,108200,109400,110600,111500,112000,112700,113000,113900,115000,115300,115100,115300,115900,116900,117900,118900,120000,120700,121900,123800,125200,126400,127700,129100,130700,131800,132900,134400,135600,136100,136300,136300,136500,137300,138100
89374,72106,Mayflower,AR,Little Rock-North Little Rock-Conway,Faulkner County,10481,41400,42000,42500,43100,43600,44200,44800,45500,46200,47000,47800,48600,49500,50400,51200,52000,52800,53600,54400,55200,56100,57100,58000,58800,59500,60200,60700,61200,61600,61900,62200,62400,62700,62900,63100,63200,63200,63100,62800,62500,62200,61700,61300,60800,60400,60200,59900,59700,59500,59300,59000,58800,58500,58400,58300,58300,58400,58700,59000,59400,59800,60100,60400,60700,61000,61200,61500,61800,62100,62500,63000,63500,64000,64400,64700,64900,65000,65100,65200,65300,65100,64900,64700,64800,65200,66300,67800,69600,71500,73200,74400,75200,75600,75800,76000,76500,77400,78700,80000,80900,81200,81400,82000,83300,85400,87900,90100,91500,91600,90500,89000,88000,87900,88600,89500,90100,90300,90100,89600,89300,89100,89100,89200,89200,89300,89600,89900,90100,90400,91100,91900,92800,94100,95600,97100,98500,100100,101800,103100,103700,104000,104200,104100,104400,104800,104800,103800,102400,101300,100900,100000,98400,97000,96000,95100,94300,94000,93600,92900,92700,93500,94700,94800,93400,92100,91300,90900,89700,88700,88800,90300,91400,91600,90400,90700,94500,99500,101900,103200,103900,103100,100700,100500,101800,100100,96900,96100,96200,95000,95200,96300,95800,93800,92900,91500,89000,87800,87200,85800,84500,82200,79400,77600,78600,81500,83500,82600,82300,83500,84800,85500,85600,86200,87900,89200,89300,89200,90500,93500,96600,98900,100400,101100,101300,101300,101200,101400,102100,102800,103300,102700,100500,99000,100100,101900,101700,101200,101600,101200,99800,99300,98900,99700,101600,103800,104900,105000,106900,112000,115200,117400,122800,128600,131700,133500,134500,134700,134700,132700,129500,126900,126500,126700,126200,125200,125400,126300,126500,126200,126400,128400,130300,130800
89183,71742,Fordyce,AR,,Dallas County,10487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54500,54800,55100,55300,55400,55300,55200,55300,55800,56300,56700,56800,56600,56000,55100,53900,52500,51100,49900,49100,48500,47800,47200,46700,46500,46400,46500,46600,46600,46600,46600,46900,47300,47600,47800,48000,47900,47600,47300,46800,46300,45800,45200,44800,44400,44100,43700,43500,43500,43500,43700,43800,43800,43800,43900,43900,44100,44600,45200,45200,45000,45100,45100,44800,44300,43900,43500,43400,43100,42600,42000,41600,41300,41200,41100,40800,40600,40400,40200,39600,39100,39000,39300,39600,39700,39900,40100,40100,40300,40600,40900,41200,41600,41600,41500,41400,41400,40800,40200,40500,41000,41200,41300,41300,41100,40800,40400,40100,40000,39800,39400,38800,38500,38300,37900,37500,37400,37500,37400,37100,36800,36900,37300,37200,36900,36700,36800,36900,37000,37200,37300,37500,37900,38300,38600,39000,39200,39500,39800,40000,40000,40300,41100,41800,42100,42200,42700,43300,43800,44000,45100,47000,49300,50400,51000,51200,52200,53200,54500,56000,57700,58500
89670,72634,Flippin,AR,,Marion County,10774,35600,36000,36400,36900,37200,37600,38100,38600,39100,39600,40200,40700,41200,41700,42200,42700,43100,43600,44100,44500,44900,45300,45700,46000,46200,46300,46400,46500,46400,46300,46100,46000,45800,45700,45600,45500,45400,45400,45300,45300,45300,45400,45500,45700,45900,46300,46700,47100,47500,48000,48400,48800,49200,49600,49900,50400,50800,51300,51700,52100,52500,52800,53100,53300,53600,53700,54000,54200,54400,54700,55000,55300,55600,55800,56000,56200,56300,56500,56600,56800,57100,57500,57900,58100,58300,58700,59000,59400,60000,60700,61500,62300,63000,63600,64100,64600,65100,65600,66000,66200,66500,66700,67100,67600,68100,68700,69300,69800,70500,71300,72400,73700,75000,76200,77300,78100,78700,79300,79800,80200,80700,81100,81400,81600,81700,81700,81500,81100,80600,80000,79600,79300,79200,79300,79200,79200,79200,79100,79000,79000,78900,78800,78700,78600,78400,78300,78100,77800,77700,77600,77700,78000,78300,78600,78900,79100,79300,79500,79500,79300,79100,78800,78500,78200,78000,78000,78000,78000,77800,77800,77800,78000,78500,79100,79400,79400,79500,79800,80400,80800,80700,80500,80400,79900,79200,78600,78100,77500,77000,76500,76000,75900,75700,75600,76200,77300,78200,79200,80600,82300,83800,85200,86400,87300,88300,89000,89300,89200,88600,87500,86900,86300,85600,84600,83300,82000,81200,80900,80700,81000,81600,82400,83000,83900,85100,86200,87000,87800,88800,89900,91000,91700,92200,92600,92800,93000,93400,93500,93200,93200,93700,94100,94400,94300,94100,93800,93800,94300,95200,95700,95900,96100,96700,97700,98100,98400,99800,101200,101700,101500,100900,102100,106000,110700,112900,113000,112600,113400,114600,115600,116400,117100,117400
89667,72631,Eureka Springs,AR,,Carroll County,10803,96100,96600,97100,97600,98100,98500,98900,99400,99900,100600,101300,102100,102900,103800,104700,105600,106600,107500,108500,109500,110600,111900,113000,114100,115300,116400,117400,118400,119100,119700,120200,120700,121200,121700,122100,122400,122800,123100,123300,123400,123500,123300,123200,123000,122900,122900,123000,123000,123000,123100,123200,123200,123200,123100,123000,122900,122900,123100,123400,123600,123900,124200,124600,124800,125000,125000,125000,125000,125100,125200,125500,125800,126100,126400,126700,126800,126900,126700,126500,126200,125800,125500,125600,125800,126200,126500,126800,127500,128600,130300,132500,135000,137700,140200,142300,144100,145400,146500,147400,148200,148800,149400,150200,151100,152100,153100,153900,154700,155700,156900,158400,160600,163400,166600,169700,172400,174800,177000,179000,181000,183300,185500,187200,188600,189500,190100,190400,190500,190600,190900,191100,191000,191000,191000,190600,190200,189900,189500,188900,188300,187800,187600,187600,187700,187800,187900,187400,187000,186900,187100,187100,187100,187300,187900,188500,188900,189200,189500,189300,189500,190000,190800,191300,191300,191500,190200,189800,188800,186200,183800,184400,184900,185200,184700,183600,182600,180800,178500,176800,176000,175400,174700,174100,173100,171100,169900,171000,173500,176100,178800,179900,180800,183100,186300,188200,189300,189700,188700,186800,184100,181800,180500,179800,179500,179400,178200,176700,175600,174600,173700,173100,172700,172700,172400,172100,172100,172600,173300,173800,174400,175400,176500,176700,176300,176000,176000,175700,175000,174300,173600,172600,171900,172500,173700,174200,174000,173600,173500,174200,175200,175900,176700,177700,178300,178100,178000,177900,177900,178300,179000,179300,178800,178400,178700,178800,178700,178300,178200,178700,179100,179000,179600,181200,182500,182400,180900,179800,180000,180900,181800,182800,184400,186200
89610,72529,Cherokee Village,AR,,Sharp County,10838,50300,50300,50300,50400,50400,50300,50300,50300,50300,50400,50400,50300,50200,50200,50200,50100,50100,50000,50000,49900,49800,49800,49800,49800,49700,49700,49700,49800,49800,49900,49900,50000,50100,50300,50500,50600,50700,50800,51000,51300,51500,51600,51900,52100,52400,52600,52900,53200,53400,53700,54000,54200,54600,54900,55100,55400,55600,55900,56100,56300,56500,56700,56900,57000,57200,57300,57500,57600,57700,57800,57800,57900,57900,58000,58100,58200,58300,58400,58400,58500,58600,58600,58700,58700,58800,58900,59000,59000,59100,59200,59300,59400,59600,59800,60000,60300,60600,60900,61200,61700,62200,63000,63900,64900,65900,66900,67900,68900,69800,70600,71200,71500,71500,71200,70800,70300,69700,69100,68600,68200,68000,67900,68100,68400,68900,69500,70300,71200,72100,73100,74000,74900,75900,76700,77200,77600,77900,78100,78300,78300,78300,78400,78200,77900,77700,77400,77100,77200,77700,78200,78700,79200,79800,80400,80900,81300,81900,82500,82800,82900,82700,82200,81700,81200,80400,79400,79400,79300,78600,77700,77600,77100,76900,76900,76600,76300,76200,76200,75900,75500,75000,74800,74500,73900,73200,72400,71800,71300,70800,70000,69100,68100,67600,67300,67200,67300,67400,67600,67900,68100,68300,68800,69100,69400,69600,69600,69800,70100,69900,69400,69000,68700,68400,68100,67800,67800,68000,68300,68200,68200,68800,69600,70100,70400,70800,71400,71800,72100,72500,72600,72600,72700,72700,72600,72700,72700,72500,72400,72500,72500,72300,72000,71800,71600,71600,71800,71800,71700,71700,71700,71900,72100,72400,72800,72900,73200,73300,73100,73000,73500,73900,74300,74900,75700,76100,76400,76300,76300,76300,76800,77600,78200,78600
89725,72732,Garfield,AR,Fayetteville-Springdale-Rogers,Benton County,10983,72800,73300,73700,74200,74800,75300,75700,76100,76600,77200,77800,78200,78500,78700,78700,78800,78800,78800,78600,78300,78100,78100,78000,77800,77500,77100,76700,76400,76200,76000,75800,75700,75700,76000,76500,76900,77200,77500,77900,78300,78800,79300,79800,80200,80700,81300,82000,82600,82900,83200,83400,83600,83900,84200,84600,84800,85000,85500,86300,86900,87300,87500,87800,88000,88300,88600,88900,89000,89100,89500,90000,90500,90700,90600,90400,90200,90200,90100,90000,90300,90300,88800,86500,85300,85400,86600,88200,89500,90300,91000,92300,94200,96900,100400,104100,107300,110000,112200,113900,115000,115700,116500,117600,118700,119700,120200,120000,119400,118400,117200,116100,115500,115900,117200,118800,120000,121100,121900,122300,122700,123500,124400,125300,125900,126200,126100,125800,125400,125500,125900,125500,125200,125800,126200,126500,126700,126400,124900,121500,116000,110000,104900,101000,99200,98900,98100,96400,95100,95200,96500,97700,98600,99700,100800,101200,102000,103800,105100,105400,105400,105600,106300,106700,106300,103200,100800,102000,100700,94500,90800,91100,93800,96600,96000,95000,96600,99300,102000,105700,109300,111800,112900,112300,109100,104300,100200,98000,98400,101200,104200,103600,101000,100000,100800,101300,101500,101600,103700,106700,109000,109800,108800,109900,115100,120200,122600,125200,127200,128500,131100,135200,138700,141600,143300,140800,136200,133500,131600,129200,127200,127000,126900,125500,122100,118900,117100,117500,118400,118700,119500,122000,124600,125800,125400,122900,120100,121000,124200,126400,128200,131600,135900,140300,144100,146500,149300,153200,156800,157600,156300,155300,156300,158300,159200,157600,156300,158900,163300,167000,170400,173200,177500,183400,190000,195900,199500,201200,205600,210800,214700,216800,218100,219000
89398,72131,Quitman,AR,,Cleburne County,11007,45800,45900,46000,46100,46300,46400,46500,46600,46800,47000,47300,47600,47900,48200,48600,49000,49400,49800,50300,50900,51500,52100,52700,53400,54200,54900,55700,56400,57100,57800,58500,59200,59900,60500,61100,61700,62400,62900,63500,63900,64200,64600,64800,65100,65300,65600,65900,66100,66400,66600,66800,66900,67100,67200,67200,67300,67200,67300,67300,67400,67500,67500,67500,67400,67300,67200,67100,67000,66900,66800,66900,67000,67200,67300,67500,67600,67700,67700,67800,68000,68500,68900,69000,69000,68900,68800,68600,68400,68000,67500,67100,67000,67000,67200,67400,67700,68100,68700,69600,70900,72800,74900,77000,78800,80100,81300,82300,83200,84000,84500,84800,85000,85100,85100,85400,85900,86400,86900,87000,86900,86700,86600,86700,87200,88000,88900,89800,90800,92000,93200,94500,96100,97700,99100,100000,100700,101100,100900,99900,98400,96700,95400,94600,94700,95200,95600,95700,96000,96600,97100,97500,98100,98600,99000,99300,99900,100500,100600,100400,100700,101100,101500,101800,102000,102000,101800,101900,100800,98600,97200,96600,94400,91500,89500,89000,89300,89600,89100,88800,88600,89000,89700,90200,89800,89200,88800,88700,88300,88200,88600,89000,88900,89100,89500,90400,92000,93900,94800,94600,94100,94600,95900,96400,96200,96400,97400,98600,100600,102600,104500,106000,107500,108200,108800,108900,109800,110900,112000,111800,111400,110600,110100,109800,109400,108500,107800,107600,108100,108400,107600,106600,106300,106500,106300,106400,107000,107700,107500,107000,106400,105400,104000,103600,103200,103600,105200,107200,108600,110200,110800,110500,110300,109900,109300,109400,110300,110600,110000,108900,107900,106400,106800,109900,113600,115500,116800,117000,116800,117200,117800,117600,117200,117100
89602,72521,Cave City,AR,,Sharp County,11033,32100,32200,32300,32400,32500,32600,32800,32900,33100,33400,33600,33900,34100,34400,34600,34900,35200,35600,36000,36500,37000,37600,38100,38700,39300,39800,40300,40800,41400,42000,42500,43100,43700,44400,45000,45500,46000,46500,46900,47200,47500,47800,48100,48300,48600,48900,49100,49200,49200,49200,49100,49000,49000,49000,49000,49100,49300,49500,49800,50100,50300,50600,50800,51000,51300,51700,52100,52400,52800,53400,53900,54300,54700,54900,55100,55300,55500,55700,55900,56100,56000,55300,54300,53600,53200,53000,53000,52900,52700,52500,52300,52200,52300,52700,53300,54100,54800,55700,56900,58200,59600,60900,62200,63400,64600,65600,66600,67600,68500,69100,69600,69700,69500,69200,68700,68100,67400,66900,66400,66000,65700,65500,65400,65400,65500,65900,66400,67000,67800,68500,69300,69900,70500,70900,71300,71400,71300,71000,70700,70400,70100,69800,69400,68900,68500,68100,67800,67900,68100,68400,68700,69200,69600,70100,70400,70800,71200,71400,71700,72000,72100,71900,71600,71300,70600,70200,70400,70100,69200,68600,68000,67300,66700,66300,66000,65500,65200,65200,64900,64800,64800,64800,64500,64000,63500,63300,63000,62400,61600,60600,59900,59100,58800,58600,58400,58200,58500,59000,59400,59700,60200,60500,60700,61100,61600,61600,61600,61600,61400,61200,61300,61500,61900,62400,62300,61800,61500,61400,61600,61900,62200,62500,62700,63200,63800,64300,64800,65500,66100,66700,67700,68800,69200,69300,69100,69000,68800,68500,68400,68400,68400,68800,69300,69200,68900,69000,69300,69600,70000,70500,71100,71800,72100,72400,72600,72900,73000,73100,73200,74000,74400,74900,76200,77800,78800,78700,78100,78400,79200,80000,80500,81100,81400
89823,72941,Lavaca,AR,Fort Smith,Sebastian County,11072,46900,47200,47400,47700,47900,48100,48400,48800,49200,49700,50200,50700,51300,51900,52500,53100,53800,54500,55300,56200,57200,58300,59400,60500,61600,62700,63800,64900,65900,67000,68100,69200,70400,71600,72800,73800,74800,75700,76500,77200,77800,78300,78900,79400,80000,80500,81000,81500,81800,82100,82300,82300,82400,82400,82600,82700,82900,83100,83400,83700,83900,84100,84100,84100,84100,84100,84200,84400,84700,85000,85400,85800,86100,86400,86600,86700,86800,86900,87200,87700,88400,88900,89000,88900,88800,88800,89000,89600,90300,90800,90900,90800,90600,90600,90900,91600,92400,93300,94400,95800,97400,99000,100400,101400,102000,102300,102200,102000,101800,101900,102200,102200,102000,101800,101700,101800,102200,102700,103400,104200,105100,106100,106800,107300,107800,108300,108800,109400,110000,110600,111100,111600,112200,112900,113600,114300,114900,115300,115500,115600,115800,116400,117100,117800,118200,118500,118200,117600,116800,116000,115300,114500,113600,112900,112300,111600,110900,110300,109800,109800,110500,111500,112600,113500,114300,114100,113800,113700,113700,113400,113800,114400,114700,115000,115600,116900,118300,119000,119200,119500,119400,119000,117900,116700,115600,114400,112700,110700,108400,106800,106100,105500,105200,105400,105800,105700,104800,104300,104400,105000,106600,108400,109500,110600,111700,112500,112800,113400,114900,115900,115800,115700,116200,116700,116900,117100,117100,116500,116000,115900,116300,116900,117500,117800,117300,117000,117300,118000,118500,118800,119100,119300,119000,118400,118100,117900,117700,117400,117100,116200,114700,113700,113700,113900,113800,114000,114400,114900,115100,115600,116300,116900,117800,118700,119300,120200,121400,122200,123300,124700,125600,126200,127000,127300,128200,130600,133100,134000,134700,135600,136100,136000,135800
89281,71968,Royal,AR,Hot Springs,Garland County,11117,67000,67000,67100,67100,67200,67300,67400,67600,67800,68000,68200,68500,68800,69100,69400,69800,70200,70700,71200,71800,72500,73300,74000,74600,75300,76000,76700,77400,78000,78600,79200,79800,80400,80900,81500,82000,82500,83000,83600,84100,84600,85100,85700,86200,86800,87400,87800,88200,88400,88600,88700,88700,88600,88400,88100,87800,87400,87100,86700,86200,85700,85100,84700,84200,83700,83200,83000,82800,82800,82900,83200,83400,83700,84100,84500,85000,85500,86100,86600,87800,89900,92600,95500,98700,101900,104900,107600,110000,112200,114100,115800,117400,118500,119400,120200,121000,121600,122100,122500,122800,122800,122700,122800,122800,123100,123700,124600,125700,127000,128100,129400,131100,133000,134900,136300,137300,137600,137500,137000,136400,135900,135800,135900,136200,136900,138400,140100,141600,142500,142700,142100,141000,139800,139000,138700,138800,139200,139800,140200,140000,139400,138600,138300,138600,139400,140400,141100,140900,140000,138900,138100,137400,137300,137600,138000,138500,138900,138900,138900,139200,139800,141000,142400,143600,145100,146200,147200,147600,146900,144600,141800,140400,139100,135500,131300,129200,127500,125500,124200,123800,123700,124500,125700,126400,127900,131000,134700,136500,137100,138700,139600,138500,138100,138800,140200,143300,146600,148100,148500,149200,150300,150600,150200,150500,151900,153200,153200,151000,148100,146200,144700,142700,141000,140900,142500,143100,139800,135300,133700,134000,133100,131700,131700,133900,136000,136000,134800,136000,140700,147500,150500,149300,148100,148500,148800,147900,146200,145100,144600,143900,144100,144400,144000,143500,144100,145100,145600,145900,148200,151400,153000,152400,151100,150200,151200,152500,153000,152900,153600,155100,156200,156500,159300,164000,166100,165900,165800,165500,165000,165700,165900,164300,163400
